method,seed,stratifier,n_entities,spearman_rho,perm_p_two_sided,kstar_std,degenerate
No AC Encoder,18,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,18,hc_mean_train,0,,,0.0,True
No AC Encoder,18,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,19,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,19,hc_mean_train,0,,,0.0,True
No AC Encoder,19,log_capital_per_worker_train,0,,,0.0,True
Uniform Lag,0,log_gdp_per_worker_train,0,,,0.0,True
Uniform Lag,0,hc_mean_train,0,,,0.0,True
Uniform Lag,0,log_capital_per_worker_train,0,,,0.0,True
Uniform Lag,1,log_gdp_per_worker_train,0,,,0.0,True
Uniform Lag,1,hc_mean_train,0,,,0.0,True
Uniform Lag,1,log_capital_per_worker_train,0,,,0.0,True
Uniform Lag,2,log_gdp_per_worker_train,0,,,0.0,True
Uniform Lag,2,hc_mean_train,0,,,0.0,True
Uniform Lag,2,log_capital_per_worker_train,0,,,0.0,True
Uniform Lag,3,log_gdp_per_worker_train,0,,,0.0,True
Uniform Lag,3,hc_mean_train,0,,,0.0,True
Uniform Lag,3,log_capital_per_worker_train,0,,,0.0,True
Uniform Lag,4,log_gdp_per_worker_train,0,,,0.0,True
Uniform Lag,4,hc_mean_train,0,,,0.0,True
Uniform Lag,4,log_capital_per_worker_train,0,,,0.0,True
Uniform Lag,5,log_gdp_per_worker_train,0,,,0.0,True
Uniform Lag,5,hc_mean_train,0,,,0.0,True
Uniform Lag,5,log_capital_per_worker_train,0,,,0.0,True
Uniform Lag,6,log_gdp_per_worker_train,0,,,0.0,True
Uniform Lag,6,hc_mean_train,0,,,0.0,True
Uniform Lag,6,log_capital_per_worker_train,0,,,0.0,True
Uniform Lag,7,log_gdp_per_worker_train,0,,,0.0,True
Uniform Lag,7,hc_mean_train,0,,,0.0,True
Uniform Lag,7,log_capital_per_worker_train,0,,,0.0,True
Uniform Lag,8,log_gdp_per_worker_train,0,,,0.0,True
Uniform Lag,8,hc_mean_train,0,,,0.0,True
Uniform Lag,8,log_capital_per_worker_train,0,,,0.0,True
Uniform Lag,9,log_gdp_per_worker_train,0,,,0.0,True
Uniform Lag,9,hc_mean_train,0,,,0.0,True
Uniform Lag,9,log_capital_per_worker_train,0,,,0.0,True
Uniform Lag,10,log_gdp_per_worker_train,0,,,0.0,True
Uniform Lag,10,hc_mean_train,0,,,0.0,True
Uniform Lag,10,log_capital_per_worker_train,0,,,0.0,True
Uniform Lag,11,log_gdp_per_worker_train,0,,,0.0,True
