display_name,family,variant,seed,experiment,target_column,feature_bundle,lag_method,anchor_proxy_name,anchor_expected_sign,proxy_refit_status,proxy_metric_interpretable,test_effective_kstar_proxy_spearman_rho,test_effective_kstar_proxy_spearman_adjusted_rho,test_effective_kstar_proxy_mean_spearman_rho,test_effective_kstar_proxy_mean_spearman_adjusted_rho,test_effective_kstar_proxy_metric_valid,test_effective_kstar_mean,test_effective_kstar_std,test_effective_lag_entropy_mean,test_effective_lag_entropy_std,test_effective_lag_top1_share,test_z_std,test_z_proxy_spearman_adjusted_rho,test_z_anchor_adjusted_rho,test_omega_entropy_penalty,test_omega_entropy_band_violation_share,test_z_anchor_loss,test_lag_gate_sensitivity_slope,test_lag_gate_sensitivity_range,test_proxy_signal_r2,test_proxy_signal_metric_valid,omega_transform,lambda_omega_entropy,omega_entropy_min,omega_entropy_max,lambda_z_anchor,z_anchor_target_sign
No Recon Regularization,ablation,no_recon_regularization,7,economics_ablation_no_recon_regularization_seed7,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,0.3585115001232786,-0.3585115001232786,0.030062343700468463,-0.030062343700468463,True,5.155822277069092,0.0176678474746727,1.902710789415571,0.04251166241732539,1.0,0.13396996975300535,-0.3113838892606812,-0.3113838892606812,0.0,0.0,0.0,0.0936091834783092,0.0543212890625,0.10010574929501606,True,softmax,0.0,,,0.0,1.0
CMDL,cmdl,,2,economics_cmdl_seed2,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,0.3557641506111092,-0.3557641506111092,0.3559578739741468,-0.3559578739741468,True,4.283607006072998,0.22281230036802693,1.8798110375109423,0.046185208593379684,1.0,0.2547378185657248,0.3557641506111092,0.3557641506111092,0.0,0.0,0.0,-0.8627537113757997,0.7126936912536621,0.23200921422958556,True,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,14,economics_ablation_no_recon_regularization_seed14,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,0.28924659222993204,-0.28924659222993204,-0.11336338980662888,0.11336338980662888,True,3.52490496635437,0.1466493121741346,1.803296778251488,0.05596602276508898,0.5454545454545454,0.1489887329932981,-0.28924659222993204,-0.28924659222993204,0.0,0.0,0.0,0.9829042650837824,0.44684314727783203,0.21810357779076758,True,softmax,0.0,,,0.0,1.0
CMDL,cmdl,,12,economics_cmdl_seed12,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,0.2209150787221303,-0.2209150787221303,0.19321263780775602,-0.19321263780775602,True,5.25454568862915,0.3611498968850414,2.022929298964628,0.03954787651961906,0.6136363636363636,0.5820217618141988,0.2209150787221303,0.2209150787221303,0.0,0.0,0.0,-0.609854441953357,1.0365395545959473,0.23648115127846284,True,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,16,economics_ablation_no_recon_regularization_seed16,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,0.20055651438836256,-0.20055651438836256,0.10783346835264698,-0.10783346835264698,True,4.193258285522461,0.013341565019840441,1.749236430428791,0.0064558681464415195,1.0,0.05044092125244172,-0.20055651438836256,-0.20055651438836256,0.0,0.0,0.0,0.2560047443848728,0.04131507873535156,0.12836650061164157,True,softmax,0.0,,,0.0,1.0
CMDL,cmdl,,14,economics_cmdl_seed14,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,0.17979289211369803,-0.17979289211369803,0.49808037758444584,-0.49808037758444584,True,3.5798392295837402,0.07836875909581932,1.7781646386967198,0.03294563373110442,1.0,0.09113341000105957,-0.17979289211369803,-0.17979289211369803,0.0,0.0,0.0,0.8720431869831126,0.2606484889984131,0.1612192329560978,True,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,3,economics_ablation_no_recon_regularization_seed3,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,0.17311824169631224,-0.17311824169631224,0.1835088584410553,-0.1835088584410553,True,3.4113712310791016,0.022193199850622288,1.4355394727353656,0.043859096122839204,1.0,0.16226406277651803,0.6679405445387623,0.6679405445387623,0.0,0.0,0.0,-0.028438897110493206,0.06555414199829102,0.3217852388815198,True,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,17,economics_ablation_no_recon_regularization_seed17,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,0.17149800993272518,-0.17149800993272518,-0.22607516466485866,0.22607516466485866,True,4.057764530181885,0.07909366561374126,1.8518991844899189,0.02352701315472934,1.0,0.06891246681183262,0.17149800993272518,0.17149800993272518,0.0,0.0,0.0,-1.1480166606974995,0.25809812545776367,0.12257456506746153,True,softmax,0.0,,,0.0,1.0
CMDL,cmdl,,0,economics_cmdl_seed0,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,0.15897643619456875,-0.15897643619456875,-0.21966468246979678,0.21966468246979678,True,2.766666889190674,0.033585178956134935,1.6539764880217633,0.020543301286498762,1.0,0.1703877489341868,0.15897643619456875,0.15897643619456875,0.0,0.0,0.0,-0.20030487338727893,0.10459184646606445,0.20354224616241426,True,softmax,0.0,,,0.0,1.0
CMDL,cmdl,,1,economics_cmdl_seed1,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,0.1483920960867881,-0.1483920960867881,-0.16661970342714244,0.16661970342714244,True,4.029084205627441,0.02254566989601716,1.9479735390350614,0.027405856177572914,0.6477272727272727,0.29568112841611904,-0.006111091543094644,-0.006111091543094644,0.0,0.0,0.0,-0.06989827476606504,0.0733027458190918,0.22568233577947844,True,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,1,economics_lstm_seed1,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.10199339354204819,-0.10199339354204819,0.1757668166694015,-0.1757668166694015,True,5.359779357910156,1.9857652825971337,1.8462516295617315,0.6882504600519884,0.29545454545454547,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,6,economics_lstm_seed6,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.08823240518873238,-0.08823240518873238,0.1494751367894648,-0.1494751367894648,True,5.703832149505615,2.064140036830515,1.7930497232982552,0.7131881304844918,0.3181818181818182,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,3,economics_lstm_seed3,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.08286531214292327,-0.08286531214292327,0.04724979742056171,-0.04724979742056171,True,5.429739475250244,1.7717466037942637,1.9274831883515544,0.6272614976480648,0.3522727272727273,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,14,economics_lstm_seed14,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.08043748353841283,-0.08043748353841283,0.18236487464290904,-0.18236487464290904,True,5.457081317901611,1.810457798697969,1.9111569442607361,0.6712776640637115,0.4090909090909091,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,4,economics_lstm_seed4,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.06514480121912174,-0.06514480121912174,0.19886261117324777,-0.19886261117324777,True,5.523614883422852,1.8934423904616386,1.8927834655075364,0.6144579285287104,0.29545454545454547,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,11,economics_lstm_seed11,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.06361686934327829,-0.06361686934327829,0.16221059165556603,-0.16221059165556603,True,5.458789825439453,1.7465569530592422,1.9168593653114572,0.6110654745280731,0.32954545454545453,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,2,economics_lstm_seed2,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.06356359200554158,-0.06356359200554158,0.1262246766703826,-0.1262246766703826,True,5.413700580596924,1.6030873570131932,2.0074090480987197,0.5096323209924363,0.4090909090909091,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,8,economics_lstm_seed8,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.04961924819202037,-0.04961924819202037,0.12998459875956234,-0.12998459875956234,True,5.501133441925049,1.8672441551856185,1.8981060012193547,0.6341931702234787,0.25,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,7,economics_lstm_seed7,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.04940845981791024,-0.04940845981791024,0.10914199820699262,-0.10914199820699262,True,5.460721492767334,1.931676517565025,1.8592304452859714,0.7012986440972414,0.2727272727272727,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,18,economics_lstm_seed18,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.038011974435491605,-0.038011974435491605,0.18063453553246803,-0.18063453553246803,True,5.460897922515869,1.7412737149302966,1.950407587013951,0.554963746325025,0.3409090909090909,,,,,,,,,,,softmax,0.0,,,0.0,1.0
