workbook_row_index,observed_block_code,global_year,global_county,ti__unnamed_1561_level_1,ti__unnamed_1562_level_1,ti__unnamed_1563_level_1,ti__unnamed_1564_level_1,ti__unnamed_1565_level_1,ti__unnamed_1566_level_1
34901,TI,,,,,,,,
34902,TI,,,,,,,,
34903,TI,,,,,,,,
34904,TI,,,,,,,,
34905,TI,,,,,,,,
34906,TI,,,,,,,,
34907,TI,,,,,,,,
34908,TI,,,,,,,,
34909,TI,,,,,,,,
34910,TI,,,,,,,,
34911,TI,,,,,,,,
34912,TI,,,,,,,,
34913,TI,,,,,,,,
34914,TI,,,,,,,,
34915,TI,,,,,,,,
34916,TI,,,,,,,,
34917,TI,,,,,,,,
34918,TI,,,,,,,,
34919,TI,,,,,,,,
34920,TI,,,,,,,,
34921,TI,,,,,,,,
34922,TI,,,,,,,,
34923,TI,,,,,,,,
34924,TI,,,,,,,,
34925,TI,,,,,,,,
34926,TI,,,,,,,,
34927,TI,,,,,,,,
34928,TI,,,,,,,,
34929,TI,,,,,,,,
34930,TI,,,,,,,,
34931,TI,,,,,,,,
34932,TI,,,,,,,,
34933,TI,,,,,,,,
34934,TI,,,,,,,,
34935,TI,,,,,,,,
34936,TI,,,,,,,,
34937,TI,,,,,,,,
34938,TI,,,,,,,,
34939,TI,,,,,,,,
34940,TI,,,,,,,,
34941,TI,,,,,,,,
34942,TI,,,,,,,,
34943,TI,,,,,,,,
34944,TI,,,,,,,,
34945,TI,,,,,,,,
34946,TI,,,,,,,,
34947,TI,,,,,,,,
34948,TI,,,,,,,,
34949,TI,,,,,,,,
34950,TI,,,,,,,,
34951,TI,,,,,,,,
34952,TI,,,,,,,,
34953,TI,,,,,,,,
34954,TI,,,,,,,,
34955,TI,,,,,,,,
34956,TI,,,,,,,,
34957,TI,,,,,,,,
34958,TI,,,,,,,,
34959,TI,,,,,,,,
34960,TI,,,,,,,,
34961,TI,,,,,,,,
34962,TI,,,,,,,,
34963,TI,,,,,,,,
34964,TI,,,,,,,,
34965,TI,,,,,,,,
34966,TI,,,,,,,,
34967,TI,,,,,,,,
34968,TI,,,,,,,,
34969,TI,,,,,,,,
34970,TI,,,,,,,,
34971,TI,,,,,,,,
34972,TI,,,,,,,,
34973,TI,,,,,,,,
34974,TI,,,,,,,,
34975,TI,,,,,,,,
34976,TI,,,,,,,,
34977,TI,,,,,,,,
34978,TI,,,,,,,,
34979,TI,,,,,,,,
34980,TI,,,,,,,,
34981,TI,,,,,,,,
34982,TI,,,,,,,,
34983,TI,,,,,,,,
34984,TI,,,,,,,,
34985,TI,,,,,,,,
34986,TI,,,,,,,,
34987,TI,,,,,,,,
34988,TI,,,,,,,,
34989,TI,,,,,,,,
34990,TI,,,,,,,,
34991,TI,,,,,,,,
34992,TI,,,,,,,,
34993,TI,,,,,,,,
34994,TI,,,,,,,,
34995,TI,,,,,,,,
34996,TI,,,,,,,,
34997,TI,,,,,,,,
34998,TI,,,,,,,,
34999,TI,,,,,,,,
35000,TI,,,,,,,,
35001,TI,,,,,,,,
35002,TI,,,,,,,,
35003,TI,,,,,,,,
35004,TI,,,,,,,,
35005,TI,,,,,,,,
35006,TI,,,,,,,,
35007,TI,,,,,,,,
35008,TI,,,,,,,,
35009,TI,,,,,,,,
35010,TI,,,,,,,,
35011,TI,,,,,,,,
35012,TI,,,,,,,,
35013,TI,,,,,,,,
35014,TI,,,,,,,,
35015,TI,,,,,,,,
35016,TI,,,,,,,,
35017,TI,,,,,,,,
35018,TI,,,,,,,,
35019,TI,,,,,,,,
35020,TI,,,,,,,,
35021,TI,,,,,,,,
35022,TI,,,,,,,,
35023,TI,,,,,,,,
35024,TI,,,,,,,,
35025,TI,,,,,,,,
35026,TI,,,,,,,,
35027,TI,,,,,,,,
35028,TI,,,,,,,,
35029,TI,,,,,,,,
35030,TI,,,,,,,,
35031,TI,,,,,,,,
35032,TI,,,,,,,,
35033,TI,,,,,,,,
35034,TI,,,,,,,,
35035,TI,,,,,,,,
35036,TI,,,,,,,,
35037,TI,,,,,,,,
35038,TI,,,,,,,,
35039,TI,,,,,,,,
35040,TI,,,,,,,,
35041,TI,,,,,,,,
35042,TI,,,,,,,,
35043,TI,,,,,,,,
35044,TI,,,,,,,,
35045,TI,,,,,,,,
35046,TI,,,,,,,,
35047,TI,,,,,,,,
35048,TI,,,,,,,,
35049,TI,,,,,,,,
35050,TI,,,,,,,,
35051,TI,,,,,,,,
35052,TI,,,,,,,,
35053,TI,,,,,,,,
35054,TI,,,,,,,,
35055,TI,,,,,,,,
35056,TI,,,,,,,,
35057,TI,,,,,,,,
35058,TI,,,,,,,,
35059,TI,,,,,,,,
35060,TI,,,,,,,,
35061,TI,,,,,,,,
35062,TI,,,,,,,,
35063,TI,,,,,,,,
35064,TI,,,,,,,,
35065,TI,,,,,,,,
35066,TI,,,,,,,,
35067,TI,,,,,,,,
35068,TI,,,,,,,,
35069,TI,,,,,,,,
35070,TI,,,,,,,,
35071,TI,,,,,,,,
35072,TI,,,,,,,,
35073,TI,,,,,,,,
35074,TI,,,,,,,,
35075,TI,,,,,,,,
35076,TI,,,,,,,,
35077,TI,,,,,,,,
35078,TI,,,,,,,,
35079,TI,,,,,,,,
35080,TI,,,,,,,,
35081,TI,,,,,,,,
35082,TI,,,,,,,,
35083,TI,,,,,,,,
35084,TI,,,,,,,,
35085,TI,,,,,,,,
35086,TI,,,,,,,,
35087,TI,,,,,,,,
35088,TI,,,,,,,,
35089,TI,,,,,,,,
35090,TI,,,,,,,,
35091,TI,,,,,,,,
35092,TI,,,,,,,,
35093,TI,,,,,,,,
35094,TI,,,,,,,,
35095,TI,,,,,,,,
35096,TI,,,,,,,,
35097,TI,,,,,,,,
35098,TI,,,,,,,,
35099,TI,,,,,,,,
35100,TI,,,,,,,,
35101,TI,,,,,,,,
35102,TI,,,,,,,,
35103,TI,,,,,,,,
35104,TI,,,,,,,,
35105,TI,,,,,,,,
35106,TI,,,,,,,,
35107,TI,,,,,,,,
35108,TI,,,,,,,,
35109,TI,,,,,,,,
35110,TI,,,,,,,,
35111,TI,,,,,,,,
35112,TI,,,,,,,,
35113,TI,,,,,,,,
35114,TI,,,,,,,,
35115,TI,,,,,,,,
35116,TI,,,,,,,,
35117,TI,,,,,,,,
35118,TI,,,,,,,,
35119,TI,,,,,,,,
35120,TI,,,,,,,,
35121,TI,,,,,,,,
35122,TI,,,,,,,,
35123,TI,,,,,,,,
35124,TI,,,,,,,,
35125,TI,,,,,,,,
35126,TI,,,,,,,,
35127,TI,,,,,,,,
35128,TI,,,,,,,,
35129,TI,,,,,,,,
35130,TI,,,,,,,,
35131,TI,,,,,,,,
35132,TI,,,,,,,,
35133,TI,,,,,,,,
35134,TI,,,,,,,,
35135,TI,,,,,,,,
35136,TI,,,,,,,,
35137,TI,,,,,,,,
35138,TI,,,,,,,,
35139,TI,,,,,,,,
35140,TI,,,,,,,,
35141,TI,,,,,,,,
35142,TI,,,,,,,,
35143,TI,,,,,,,,
35144,TI,,,,,,,,
35145,TI,,,,,,,,
35146,TI,,,,,,,,
35147,TI,,,,,,,,
35148,TI,,,,,,,,
35149,TI,,,,,,,,
35150,TI,,,,,,,,
35151,TI,,,,,,,,
35152,TI,,,,,,,,
35153,TI,,,,,,,,
35154,TI,,,,,,,,
35155,TI,,,,,,,,
35156,TI,,,,,,,,
35157,TI,,,,,,,,
35158,TI,,,,,,,,
35159,TI,,,,,,,,
35160,TI,,,,,,,,
35161,TI,,,,,,,,
35162,TI,,,,,,,,
35163,TI,,,,,,,,
35164,TI,,,,,,,,
35165,TI,,,,,,,,
35166,TI,,,,,,,,
35167,TI,,,,,,,,
35168,TI,,,,,,,,
35169,TI,,,,,,,,
35170,TI,,,,,,,,
35171,TI,,,,,,,,
35172,TI,,,,,,,,
35173,TI,,,,,,,,
35174,TI,,,,,,,,
35175,TI,,,,,,,,
35176,TI,,,,,,,,
35177,TI,,,,,,,,
35178,TI,,,,,,,,
35179,TI,,,,,,,,
35180,TI,,,,,,,,
35181,TI,,,,,,,,
35182,TI,,,,,,,,
35183,TI,,,,,,,,
35184,TI,,,,,,,,
35185,TI,,,,,,,,
35186,TI,,,,,,,,
35187,TI,,,,,,,,
35188,TI,,,,,,,,
35189,TI,,,,,,,,
35190,TI,,,,,,,,
35191,TI,,,,,,,,
35192,TI,,,,,,,,
35193,TI,,,,,,,,
35194,TI,,,,,,,,
35195,TI,,,,,,,,
35196,TI,,,,,,,,
35197,TI,,,,,,,,
35198,TI,,,,,,,,
35199,TI,,,,,,,,
35200,TI,,,,,,,,
35201,TI,,,,,,,,
35202,TI,,,,,,,,
35203,TI,,,,,,,,
35204,TI,,,,,,,,
35205,TI,,,,,,,,
35206,TI,,,,,,,,
35207,TI,,,,,,,,
35208,TI,,,,,,,,
35209,TI,,,,,,,,
35210,TI,,,,,,,,
35211,TI,,,,,,,,
35212,TI,,,,,,,,
35213,TI,,,,,,,,
35214,TI,,,,,,,,
35215,TI,,,,,,,,
35216,TI,,,,,,,,
35217,TI,,,,,,,,
35218,TI,,,,,,,,
35219,TI,,,,,,,,
35220,TI,,,,,,,,
35221,TI,,,,,,,,
35222,TI,,,,,,,,
35223,TI,,,,,,,,
35224,TI,,,,,,,,
35225,TI,,,,,,,,
35226,TI,,,,,,,,
35227,TI,,,,,,,,
35228,TI,,,,,,,,
35229,TI,,,,,,,,
35230,TI,,,,,,,,
35231,TI,,,,,,,,
35232,TI,,,,,,,,
35233,TI,,,,,,,,
35234,TI,,,,,,,,
35235,TI,,,,,,,,
35236,TI,,,,,,,,
35237,TI,,,,,,,,
35238,TI,,,,,,,,
35239,TI,,,,,,,,
35240,TI,,,,,,,,
35241,TI,,,,,,,,
35242,TI,,,,,,,,
35243,TI,,,,,,,,
35244,TI,,,,,,,,
35245,TI,,,,,,,,
35246,TI,,,,,,,,
35247,TI,,,,,,,,
35248,TI,,,,,,,,
35249,TI,,,,,,,,
35250,TI,,,,,,,,
35251,TI,,,,,,,,
35252,TI,,,,,,,,
35253,TI,,,,,,,,
35254,TI,,,,,,,,
35255,TI,,,,,,,,
35256,TI,,,,,,,,
35257,TI,,,,,,,,
35258,TI,,,,,,,,
35259,TI,,,,,,,,
35260,TI,,,,,,,,
35261,TI,,,,,,,,
35262,TI,,,,,,,,
35263,TI,,,,,,,,
35264,TI,,,,,,,,
35265,TI,,,,,,,,
35266,TI,,,,,,,,
35267,TI,,,,,,,,
35268,TI,,,,,,,,
35269,TI,,,,,,,,
35270,TI,,,,,,,,
35271,TI,,,,,,,,
35272,TI,,,,,,,,
35273,TI,,,,,,,,
35274,TI,,,,,,,,
35275,TI,,,,,,,,
35276,TI,,,,,,,,
35277,TI,,,,,,,,
35278,TI,,,,,,,,
35279,TI,,,,,,,,
35280,TI,,,,,,,,
35281,TI,,,,,,,,
35282,TI,,,,,,,,
35283,TI,,,,,,,,
35284,TI,,,,,,,,
35285,TI,,,,,,,,
35286,TI,,,,,,,,
35287,TI,,,,,,,,
35288,TI,,,,,,,,
35289,TI,,,,,,,,
35290,TI,,,,,,,,
35291,TI,,,,,,,,
35292,TI,,,,,,,,
35293,TI,,,,,,,,
35294,TI,,,,,,,,
35295,TI,,,,,,,,
35296,TI,,,,,,,,
35297,TI,,,,,,,,
35298,TI,,,,,,,,
35299,TI,,,,,,,,
35300,TI,,,,,,,,
35301,TI,,,,,,,,
35302,TI,,,,,,,,
35303,TI,,,,,,,,
35304,TI,,,,,,,,
35305,TI,,,,,,,,
35306,TI,,,,,,,,
35307,TI,,,,,,,,
35308,TI,,,,,,,,
35309,TI,,,,,,,,
35310,TI,,,,,,,,
35311,TI,,,,,,,,
35312,TI,,,,,,,,
35313,TI,,,,,,,,
35314,TI,,,,,,,,
35315,TI,,,,,,,,
35316,TI,,,,,,,,
35317,TI,,,,,,,,
35318,TI,,,,,,,,
35319,TI,,,,,,,,
35320,TI,,,,,,,,
35321,TI,,,,,,,,
35322,TI,,,,,,,,
35323,TI,,,,,,,,
35324,TI,,,,,,,,
35325,TI,,,,,,,,
35326,TI,,,,,,,,
35327,TI,,,,,,,,
35328,TI,,,,,,,,
35329,TI,,,,,,,,
35330,TI,,,,,,,,
35331,TI,,,,,,,,
35332,TI,,,,,,,,
35333,TI,,,,,,,,
35334,TI,,,,,,,,
35335,TI,,,,,,,,
35336,TI,,,,,,,,
35337,TI,,,,,,,,
35338,TI,,,,,,,,
35339,TI,,,,,,,,
35340,TI,,,,,,,,
35341,TI,,,,,,,,
35342,TI,,,,,,,,
35343,TI,,,,,,,,
35344,TI,,,,,,,,
35345,TI,,,,,,,,
35346,TI,,,,,,,,
35347,TI,,,,,,,,
35348,TI,,,,,,,,
35349,TI,,,,,,,,
35350,TI,,,,,,,,
35351,TI,,,,,,,,
35352,TI,,,,,,,,
35353,TI,,,,,,,,
35354,TI,,,,,,,,
35355,TI,,,,,,,,
35356,TI,,,,,,,,
35357,TI,,,,,,,,
35358,TI,,,,,,,,
35359,TI,,,,,,,,
35360,TI,,,,,,,,
35361,TI,,,,,,,,
35362,TI,,,,,,,,
35363,TI,,,,,,,,
35364,TI,,,,,,,,
35365,TI,,,,,,,,
35366,TI,,,,,,,,
35367,TI,,,,,,,,
35368,TI,,,,,,,,
35369,TI,,,,,,,,
35370,TI,,,,,,,,
35371,TI,,,,,,,,
35372,TI,,,,,,,,
35373,TI,,,,,,,,
35374,TI,,,,,,,,
35375,TI,,,,,,,,
35376,TI,,,,,,,,
35377,TI,,,,,,,,
35378,TI,,,,,,,,
35379,TI,,,,,,,,
35380,TI,,,,,,,,
35381,TI,,,,,,,,
35382,TI,,,,,,,,
35383,TI,,,,,,,,
35384,TI,,,,,,,,
35385,TI,,,,,,,,
35386,TI,,,,,,,,
35387,TI,,,,,,,,
35388,TI,,,,,,,,
35389,TI,,,,,,,,
35390,TI,,,,,,,,
35391,TI,,,,,,,,
35392,TI,,,,,,,,
35393,TI,,,,,,,,
35394,TI,,,,,,,,
35395,TI,,,,,,,,
35396,TI,,,,,,,,
35397,TI,,,,,,,,
35398,TI,,,,,,,,
35399,TI,,,,,,,,
35400,TI,,,,,,,,
35401,TI,,,,,,,,
35402,TI,,,,,,,,
35403,TI,,,,,,,,
35404,TI,,,,,,,,
35405,TI,,,,,,,,
35406,TI,,,,,,,,
35407,TI,,,,,,,,
35408,TI,,,,,,,,
35409,TI,,,,,,,,
35410,TI,,,,,,,,
35411,TI,,,,,,,,
35412,TI,,,,,,,,
35413,TI,,,,,,,,
35414,TI,,,,,,,,
35415,TI,,,,,,,,
35416,TI,,,,,,,,
35417,TI,,,,,,,,
35418,TI,,,,,,,,
35419,TI,,,,,,,,
35420,TI,,,,,,,,
35421,TI,,,,,,,,
35422,TI,,,,,,,,
35423,TI,,,,,,,,
35424,TI,,,,,,,,
35425,TI,,,,,,,,
35426,TI,,,,,,,,
35427,TI,,,,,,,,
35428,TI,,,,,,,,
35429,TI,,,,,,,,
35430,TI,,,,,,,,
35431,TI,,,,,,,,
35432,TI,,,,,,,,
35433,TI,,,,,,,,
35434,TI,,,,,,,,
35435,TI,,,,,,,,
35436,TI,,,,,,,,
35437,TI,,,,,,,,
35438,TI,,,,,,,,
35439,TI,,,,,,,,
35440,TI,,,,,,,,
35441,TI,,,,,,,,
35442,TI,,,,,,,,
35443,TI,,,,,,,,
35444,TI,,,,,,,,
35445,TI,,,,,,,,
35446,TI,,,,,,,,
35447,TI,,,,,,,,
35448,TI,,,,,,,,
35449,TI,,,,,,,,
35450,TI,,,,,,,,
35451,TI,,,,,,,,
35452,TI,,,,,,,,
35453,TI,,,,,,,,
35454,TI,,,,,,,,
35455,TI,,,,,,,,
35456,TI,,,,,,,,
35457,TI,,,,,,,,
35458,TI,,,,,,,,
35459,TI,,,,,,,,
35460,TI,,,,,,,,
35461,TI,,,,,,,,
35462,TI,,,,,,,,
35463,TI,,,,,,,,
35464,TI,,,,,,,,
35465,TI,,,,,,,,
35466,TI,,,,,,,,
35467,TI,,,,,,,,
35468,TI,,,,,,,,
35469,TI,,,,,,,,
35470,TI,,,,,,,,
35471,TI,,,,,,,,
35472,TI,,,,,,,,
35473,TI,,,,,,,,
35474,TI,,,,,,,,
35475,TI,,,,,,,,
35476,TI,,,,,,,,
35477,TI,,,,,,,,
35478,TI,,,,,,,,
35479,TI,,,,,,,,
35480,TI,,,,,,,,
35481,TI,,,,,,,,
35482,TI,,,,,,,,
35483,TI,,,,,,,,
35484,TI,,,,,,,,
35485,TI,,,,,,,,
35486,TI,,,,,,,,
35487,TI,,,,,,,,
35488,TI,,,,,,,,
35489,TI,,,,,,,,
35490,TI,,,,,,,,
35491,TI,,,,,,,,
35492,TI,,,,,,,,
35493,TI,,,,,,,,
35494,TI,,,,,,,,
35495,TI,,,,,,,,
35496,TI,,,,,,,,
35497,TI,,,,,,,,
35498,TI,,,,,,,,
35499,TI,,,,,,,,
35500,TI,,,,,,,,
35501,TI,,,,,,,,
35502,TI,,,,,,,,
35503,TI,,,,,,,,
35504,TI,,,,,,,,
35505,TI,,,,,,,,
35506,TI,,,,,,,,
35507,TI,,,,,,,,
35508,TI,,,,,,,,
35509,TI,,,,,,,,
35510,TI,,,,,,,,
35511,TI,,,,,,,,
35512,TI,,,,,,,,
35513,TI,,,,,,,,
35514,TI,,,,,,,,
35515,TI,,,,,,,,
35516,TI,,,,,,,,
35517,TI,,,,,,,,
35518,TI,,,,,,,,
35519,TI,,,,,,,,
35520,TI,,,,,,,,
35521,TI,,,,,,,,
35522,TI,,,,,,,,
35523,TI,,,,,,,,
35524,TI,,,,,,,,
35525,TI,,,,,,,,
35526,TI,,,,,,,,
35527,TI,,,,,,,,
35528,TI,,,,,,,,
35529,TI,,,,,,,,
35530,TI,,,,,,,,
35531,TI,,,,,,,,
35532,TI,,,,,,,,
35533,TI,,,,,,,,
35534,TI,,,,,,,,
35535,TI,,,,,,,,
35536,TI,,,,,,,,
35537,TI,,,,,,,,
35538,TI,,,,,,,,
35539,TI,,,,,,,,
35540,TI,,,,,,,,
35541,TI,,,,,,,,
35542,TI,,,,,,,,
35543,TI,,,,,,,,
35544,TI,,,,,,,,
35545,TI,,,,,,,,
35546,TI,,,,,,,,
35547,TI,,,,,,,,
35548,TI,,,,,,,,
35549,TI,,,,,,,,
35550,TI,,,,,,,,
35551,TI,,,,,,,,
35552,TI,,,,,,,,
35553,TI,,,,,,,,
35554,TI,,,,,,,,
35555,TI,,,,,,,,
35556,TI,,,,,,,,
35557,TI,,,,,,,,
35558,TI,,,,,,,,
35559,TI,,,,,,,,
35560,TI,,,,,,,,
35561,TI,,,,,,,,
35562,TI,,,,,,,,
35563,TI,,,,,,,,
35564,TI,,,,,,,,
35565,TI,,,,,,,,
35566,TI,,,,,,,,
35567,TI,,,,,,,,
35568,TI,,,,,,,,
35569,TI,,,,,,,,
35570,TI,,,,,,,,
35571,TI,,,,,,,,
35572,TI,,,,,,,,
35573,TI,,,,,,,,
35574,TI,,,,,,,,
35575,TI,,,,,,,,
35576,TI,,,,,,,,
35577,TI,,,,,,,,
35578,TI,,,,,,,,
35579,TI,,,,,,,,
35580,TI,,,,,,,,
35581,TI,,,,,,,,
35582,TI,,,,,,,,
35583,TI,,,,,,,,
35584,TI,,,,,,,,
35585,TI,,,,,,,,
35586,TI,,,,,,,,
35587,TI,,,,,,,,
35588,TI,,,,,,,,
35589,TI,,,,,,,,
35590,TI,,,,,,,,
35591,TI,,,,,,,,
35592,TI,,,,,,,,
35593,TI,,,,,,,,
35594,TI,,,,,,,,
35595,TI,,,,,,,,
35596,TI,,,,,,,,
35597,TI,,,,,,,,
35598,TI,,,,,,,,
35599,TI,,,,,,,,
35600,TI,,,,,,,,
35601,TI,,,,,,,,
35602,TI,,,,,,,,
35603,TI,,,,,,,,
35604,TI,,,,,,,,
35605,TI,,,,,,,,
35606,TI,,,,,,,,
35607,TI,,,,,,,,
35608,TI,,,,,,,,
35609,TI,,,,,,,,
35610,TI,,,,,,,,
35611,TI,,,,,,,,
35612,TI,,,,,,,,
35613,TI,,,,,,,,
35614,TI,,,,,,,,
35615,TI,,,,,,,,
35616,TI,,,,,,,,
35617,TI,,,,,,,,
35618,TI,,,,,,,,
35619,TI,,,,,,,,
35620,TI,,,,,,,,
35621,TI,,,,,,,,
35622,TI,,,,,,,,
35623,TI,,,,,,,,
35624,TI,,,,,,,,
35625,TI,,,,,,,,
35626,TI,,,,,,,,
35627,TI,,,,,,,,
35628,TI,,,,,,,,
35629,TI,,,,,,,,
35630,TI,,,,,,,,
35631,TI,,,,,,,,
35632,TI,,,,,,,,
35633,TI,,,,,,,,
35634,TI,,,,,,,,
35635,TI,,,,,,,,
35636,TI,,,,,,,,
35637,TI,,,,,,,,
35638,TI,,,,,,,,
35639,TI,,,,,,,,
35640,TI,,,,,,,,
35641,TI,,,,,,,,
35642,TI,,,,,,,,
35643,TI,,,,,,,,
35644,TI,,,,,,,,
35645,TI,,,,,,,,
35646,TI,,,,,,,,
35647,TI,,,,,,,,
35648,TI,,,,,,,,
35649,TI,,,,,,,,
35650,TI,,,,,,,,
35651,TI,,,,,,,,
35652,TI,,,,,,,,
35653,TI,,,,,,,,
35654,TI,,,,,,,,
35655,TI,,,,,,,,
35656,TI,,,,,,,,
35657,TI,,,,,,,,
35658,TI,,,,,,,,
35659,TI,,,,,,,,
35660,TI,,,,,,,,
35661,TI,,,,,,,,
35662,TI,,,,,,,,
35663,TI,,,,,,,,
35664,TI,,,,,,,,
35665,TI,,,,,,,,
35666,TI,,,,,,,,
35667,TI,,,,,,,,
35668,TI,,,,,,,,
35669,TI,,,,,,,,
35670,TI,,,,,,,,
35671,TI,,,,,,,,
35672,TI,,,,,,,,
35673,TI,,,,,,,,
35674,TI,,,,,,,,
35675,TI,,,,,,,,
35676,TI,,,,,,,,
35677,TI,,,,,,,,
35678,TI,,,,,,,,
35679,TI,,,,,,,,
35680,TI,,,,,,,,
35681,TI,,,,,,,,
35682,TI,,,,,,,,
35683,TI,,,,,,,,
35684,TI,,,,,,,,
35685,TI,,,,,,,,
35686,TI,,,,,,,,
35687,TI,,,,,,,,
35688,TI,,,,,,,,
35689,TI,,,,,,,,
35690,TI,,,,,,,,
35691,TI,,,,,,,,
35692,TI,,,,,,,,
35693,TI,,,,,,,,
35694,TI,,,,,,,,
35695,TI,,,,,,,,
35696,TI,,,,,,,,
35697,TI,,,,,,,,
35698,TI,,,,,,,,
35699,TI,,,,,,,,
35700,TI,,,,,,,,
35701,TI,,,,,,,,
35702,TI,,,,,,,,
35703,TI,,,,,,,,
35704,TI,,,,,,,,
35705,TI,,,,,,,,
35706,TI,,,,,,,,
35707,TI,,,,,,,,
35708,TI,,,,,,,,
35709,TI,,,,,,,,
35710,TI,,,,,,,,
35711,TI,,,,,,,,
35712,TI,,,,,,,,
35713,TI,,,,,,,,
35714,TI,,,,,,,,
35715,TI,,,,,,,,
35716,TI,,,,,,,,
35717,TI,,,,,,,,
35718,TI,,,,,,,,
35719,TI,,,,,,,,
35720,TI,,,,,,,,
35721,TI,,,,,,,,
35722,TI,,,,,,,,
35723,TI,,,,,,,,
35724,TI,,,,,,,,
35725,TI,,,,,,,,
35726,TI,,,,,,,,
35727,TI,,,,,,,,
35728,TI,,,,,,,,
35729,TI,,,,,,,,
35730,TI,,,,,,,,
35731,TI,,,,,,,,
35732,TI,,,,,,,,
35733,TI,,,,,,,,
35734,TI,,,,,,,,
35735,TI,,,,,,,,
35736,TI,,,,,,,,
35737,TI,,,,,,,,
35738,TI,,,,,,,,
35739,TI,,,,,,,,
35740,TI,,,,,,,,
35741,TI,,,,,,,,
35742,TI,,,,,,,,
35743,TI,,,,,,,,
35744,TI,,,,,,,,
35745,TI,,,,,,,,
35746,TI,,,,,,,,
35747,TI,,,,,,,,
35748,TI,,,,,,,,
35749,TI,,,,,,,,
35750,TI,,,,,,,,
35751,TI,,,,,,,,
35752,TI,,,,,,,,
35753,TI,,,,,,,,
35754,TI,,,,,,,,
35755,TI,,,,,,,,
35756,TI,,,,,,,,
35757,TI,,,,,,,,
35758,TI,,,,,,,,
35759,TI,,,,,,,,
35760,TI,,,,,,,,
35761,TI,,,,,,,,
35762,TI,,,,,,,,
35763,TI,,,,,,,,
35764,TI,,,,,,,,
35765,TI,,,,,,,,
35766,TI,,,,,,,,
35767,TI,,,,,,,,
35768,TI,,,,,,,,
35769,TI,,,,,,,,
35770,TI,,,,,,,,
35771,TI,,,,,,,,
35772,TI,,,,,,,,
35773,TI,,,,,,,,
35774,TI,,,,,,,,
35775,TI,,,,,,,,
35776,TI,,,,,,,,
35777,TI,,,,,,,,
35778,TI,,,,,,,,
35779,TI,,,,,,,,
35780,TI,,,,,,,,
35781,TI,,,,,,,,
35782,TI,,,,,,,,
35783,TI,,,,,,,,
35784,TI,,,,,,,,
35785,TI,,,,,,,,
35786,TI,,,,,,,,
35787,TI,,,,,,,,
35788,TI,,,,,,,,
35789,TI,,,,,,,,
35790,TI,,,,,,,,
35791,TI,,,,,,,,
35792,TI,,,,,,,,
35793,TI,,,,,,,,
35794,TI,,,,,,,,
35795,TI,,,,,,,,
35796,TI,,,,,,,,
35797,TI,,,,,,,,
35798,TI,,,,,,,,
35799,TI,,,,,,,,
35800,TI,,,,,,,,
35801,TI,,,,,,,,
35802,TI,,,,,,,,
35803,TI,,,,,,,,
35804,TI,,,,,,,,
35805,TI,,,,,,,,
35806,TI,,,,,,,,
35807,TI,,,,,,,,
35808,TI,,,,,,,,
35809,TI,,,,,,,,
35810,TI,,,,,,,,
35811,TI,,,,,,,,
35812,TI,,,,,,,,
35813,TI,,,,,,,,
35814,TI,,,,,,,,
35815,TI,,,,,,,,
35816,TI,,,,,,,,
35817,TI,,,,,,,,
35818,TI,,,,,,,,
35819,TI,,,,,,,,
35820,TI,,,,,,,,
35821,TI,,,,,,,,
35822,TI,,,,,,,,
35823,TI,,,,,,,,
35824,TI,,,,,,,,
35825,TI,,,,,,,,
35826,TI,,,,,,,,
35827,TI,,,,,,,,
35828,TI,,,,,,,,
35829,TI,,,,,,,,
35830,TI,,,,,,,,
35831,TI,,,,,,,,
35832,TI,,,,,,,,
35833,TI,,,,,,,,
35834,TI,,,,,,,,
35835,TI,,,,,,,,
35836,TI,,,,,,,,
35837,TI,,,,,,,,
35838,TI,,,,,,,,
35839,TI,,,,,,,,
35840,TI,,,,,,,,
35841,TI,,,,,,,,
35842,TI,,,,,,,,
35843,TI,,,,,,,,
35844,TI,,,,,,,,
35845,TI,,,,,,,,
35846,TI,,,,,,,,
35847,TI,,,,,,,,
35848,TI,,,,,,,,
35849,TI,,,,,,,,
35850,TI,,,,,,,,
35851,TI,,,,,,,,
35852,TI,,,,,,,,
35853,TI,,,,,,,,
35854,TI,,,,,,,,
35855,TI,,,,,,,,
35856,TI,,,,,,,,
35857,TI,,,,,,,,
35858,TI,,,,,,,,
35859,TI,,,,,,,,
35860,TI,,,,,,,,
35861,TI,,,,,,,,
35862,TI,,,,,,,,
35863,TI,,,,,,,,
35864,TI,,,,,,,,
35865,TI,,,,,,,,
35866,TI,,,,,,,,
35867,TI,,,,,,,,
35868,TI,,,,,,,,
35869,TI,,,,,,,,
35870,TI,,,,,,,,
35871,TI,,,,,,,,
35872,TI,,,,,,,,
35873,TI,,,,,,,,
35874,TI,,,,,,,,
35875,TI,,,,,,,,
35876,TI,,,,,,,,
35877,TI,,,,,,,,
35878,TI,,,,,,,,
35879,TI,,,,,,,,
35880,TI,,,,,,,,
35881,TI,,,,,,,,
35882,TI,,,,,,,,
35883,TI,,,,,,,,
35884,TI,,,,,,,,
35885,TI,,,,,,,,
35886,TI,,,,,,,,
35887,TI,,,,,,,,
35888,TI,,,,,,,,
35889,TI,,,,,,,,
35890,TI,,,,,,,,
35891,TI,,,,,,,,
