workbook_row_index,observed_block_code,global_year,global_county,prid__swedish_monetary_financial_institutions_updated_10_january_2025,prid__unnamed_1464_level_1,prid__unnamed_1465_level_1,prid__unnamed_1466_level_1,prid__unnamed_1467_level_1,prid__unnamed_1468_level_1,prid__unnamed_1469_level_1,prid__unnamed_1470_level_1,prid__unnamed_1471_level_1
49084,PRID,,,,,,,,,,,
49085,PRID,,,,,,,,,,,
49086,PRID,,,,,,,,,,,
49087,PRID,,,,,,,,,,,
49088,PRID,,,,,,,,,,,
49089,PRID,,,,,,,,,,,
49090,PRID,,,,,,,,,,,
49091,PRID,,,,,,,,,,,
49092,PRID,,,,,,,,,,,
49093,PRID,,,,,,,,,,,
49094,PRID,,,,,,,,,,,
49095,PRID,,,,,,,,,,,
49096,PRID,,,,,,,,,,,
49097,PRID,,,,,,,,,,,
49098,PRID,,,,,,,,,,,
49099,PRID,,,,,,,,,,,
49100,PRID,,,,,,,,,,,
49101,PRID,,,,,,,,,,,
49102,PRID,,,,,,,,,,,
49103,PRID,,,,,,,,,,,
49104,PRID,,,,,,,,,,,
49105,PRID,,,,,,,,,,,
49106,PRID,,,,,,,,,,,
49107,PRID,,,,,,,,,,,
49108,PRID,,,,,,,,,,,
49109,PRID,,,,,,,,,,,
49110,PRID,,,,,,,,,,,
49111,PRID,,,,,,,,,,,
49112,PRID,,,,,,,,,,,
49113,PRID,,,,,,,,,,,
49114,PRID,,,,,,,,,,,
49115,PRID,,,,,,,,,,,
49116,PRID,,,,,,,,,,,
49117,PRID,,,,,,,,,,,
49118,PRID,,,,,,,,,,,
49119,PRID,,,,,,,,,,,
49120,PRID,,,,,,,,,,,
49121,PRID,,,,,,,,,,,
49122,PRID,,,,,,,,,,,
49123,PRID,,,,,,,,,,,
49124,PRID,,,,,,,,,,,
49125,PRID,,,,,,,,,,,
49126,PRID,,,,,,,,,,,
49127,PRID,,,,,,,,,,,
49128,PRID,,,,,,,,,,,
49129,PRID,,,,,,,,,,,
49130,PRID,,,,,,,,,,,
49131,PRID,,,,,,,,,,,
49132,PRID,,,,,,,,,,,
49133,PRID,,,,,,,,,,,
49134,PRID,,,,,,,,,,,
49135,PRID,,,,,,,,,,,
49136,PRID,,,,,,,,,,,
49137,PRID,,,,,,,,,,,
49138,PRID,,,,,,,,,,,
49139,PRID,,,,,,,,,,,
49140,PRID,,,,,,,,,,,
49141,PRID,,,,,,,,,,,
49142,PRID,,,,,,,,,,,
49143,PRID,,,,,,,,,,,
49144,PRID,,,,,,,,,,,
49145,PRID,,,,,,,,,,,
49146,PRID,,,,,,,,,,,
49147,PRID,,,,,,,,,,,
49148,PRID,,,,,,,,,,,
49149,PRID,,,,,,,,,,,
49150,PRID,,,,,,,,,,,
49151,PRID,,,,,,,,,,,
49152,PRID,,,,,,,,,,,
49153,PRID,,,,,,,,,,,
49154,PRID,,,,,,,,,,,
49155,PRID,,,,,,,,,,,
49156,PRID,,,,,,,,,,,
49157,PRID,,,,,,,,,,,
49158,PRID,,,,,,,,,,,
49159,PRID,,,,,,,,,,,
49160,PRID,,,,,,,,,,,
49161,PRID,,,,,,,,,,,
49162,PRID,,,,,,,,,,,
49163,PRID,,,,,,,,,,,
49164,PRID,,,,,,,,,,,
49165,PRID,,,,,,,,,,,
49166,PRID,,,,,,,,,,,
49167,PRID,,,,,,,,,,,
49168,PRID,,,,,,,,,,,
49169,PRID,,,,,,,,,,,
49170,PRID,,,,,,,,,,,
49171,PRID,,,,,,,,,,,
49172,PRID,,,,,,,,,,,
49173,PRID,,,,,,,,,,,
49174,PRID,,,,,,,,,,,
49175,PRID,,,,,,,,,,,
49176,PRID,,,,,,,,,,,
49177,PRID,,,,,,,,,,,
49178,PRID,,,,,,,,,,,
49179,PRID,,,,,,,,,,,
49180,PRID,,,,,,,,,,,
49181,PRID,,,,,,,,,,,
49182,PRID,,,,,,,,,,,
49183,PRID,,,,,,,,,,,
49184,PRID,,,,,,,,,,,
49185,PRID,,,,,,,,,,,
49186,PRID,,,,,,,,,,,
49187,PRID,,,,,,,,,,,
49188,PRID,,,,,,,,,,,
49189,PRID,,,,,,,,,,,
49190,PRID,,,,,,,,,,,
49191,PRID,,,,,,,,,,,
49192,PRID,,,,,,,,,,,
49193,PRID,,,,,,,,,,,
49194,PRID,,,,,,,,,,,
49195,PRID,,,,,,,,,,,
49196,PRID,,,,,,,,,,,
49197,PRID,,,,,,,,,,,
49198,PRID,,,,,,,,,,,
49199,PRID,,,,,,,,,,,
49200,PRID,,,,,,,,,,,
49201,PRID,,,,,,,,,,,
49202,PRID,,,,,,,,,,,
49203,PRID,,,,,,,,,,,
49204,PRID,,,,,,,,,,,
49205,PRID,,,,,,,,,,,
49206,PRID,,,,,,,,,,,
49207,PRID,,,,,,,,,,,
49208,PRID,,,,,,,,,,,
49209,PRID,,,,,,,,,,,
49210,PRID,,,,,,,,,,,
49211,PRID,,,,,,,,,,,
49212,PRID,,,,,,,,,,,
49213,PRID,,,,,,,,,,,
49214,PRID,,,,,,,,,,,
49215,PRID,,,,,,,,,,,
49216,PRID,,,,,,,,,,,
49217,PRID,,,,,,,,,,,
49218,PRID,,,,,,,,,,,
49219,PRID,,,,,,,,,,,
49220,PRID,,,,,,,,,,,
49221,PRID,,,,,,,,,,,
49222,PRID,,,,,,,,,,,
49223,PRID,,,,,,,,,,,
49224,PRID,,,,,,,,,,,
49225,PRID,,,,,,,,,,,
49226,PRID,,,,,,,,,,,
49227,PRID,,,,,,,,,,,
49228,PRID,,,,,,,,,,,
49229,PRID,,,,,,,,,,,
49230,PRID,,,,,,,,,,,
49231,PRID,,,,,,,,,,,
49232,PRID,,,,,,,,,,,
49233,PRID,,,,,,,,,,,
49234,PRID,,,,,,,,,,,
49235,PRID,,,,,,,,,,,
49236,PRID,,,,,,,,,,,
49237,PRID,,,,,,,,,,,
49238,PRID,,,,,,,,,,,
49239,PRID,,,,,,,,,,,
49240,PRID,,,,,,,,,,,
49241,PRID,,,,,,,,,,,
49242,PRID,,,,,,,,,,,
49243,PRID,,,,,,,,,,,
49244,PRID,,,,,,,,,,,
49245,PRID,,,,,,,,,,,
49246,PRID,,,,,,,,,,,
49247,PRID,,,,,,,,,,,
49248,PRID,,,,,,,,,,,
49249,PRID,,,,,,,,,,,
49250,PRID,,,,,,,,,,,
49251,PRID,,,,,,,,,,,
49252,PRID,,,,,,,,,,,
49253,PRID,,,,,,,,,,,
49254,PRID,,,,,,,,,,,
49255,PRID,,,,,,,,,,,
49256,PRID,,,,,,,,,,,
49257,PRID,,,,,,,,,,,
49258,PRID,,,,,,,,,,,
49259,PRID,,,,,,,,,,,
49260,PRID,,,,,,,,,,,
49261,PRID,,,,,,,,,,,
49262,PRID,,,,,,,,,,,
49263,PRID,,,,,,,,,,,
49264,PRID,,,,,,,,,,,
49265,PRID,,,,,,,,,,,
49266,PRID,,,,,,,,,,,
49267,PRID,,,,,,,,,,,
49268,PRID,,,,,,,,,,,
49269,PRID,,,,,,,,,,,
49270,PRID,,,,,,,,,,,
49271,PRID,,,,,,,,,,,
49272,PRID,,,,,,,,,,,
49273,PRID,,,,,,,,,,,
49274,PRID,,,,,,,,,,,
49275,PRID,,,,,,,,,,,
49276,PRID,,,,,,,,,,,
49277,PRID,,,,,,,,,,,
49278,PRID,,,,,,,,,,,
49279,PRID,,,,,,,,,,,
49280,PRID,,,,,,,,,,,
49281,PRID,,,,,,,,,,,
49282,PRID,,,,,,,,,,,
49283,PRID,,,,,,,,,,,
49284,PRID,,,,,,,,,,,
49285,PRID,,,,,,,,,,,
49286,PRID,,,,,,,,,,,
49287,PRID,,,,,,,,,,,
49288,PRID,,,,,,,,,,,
49289,PRID,,,,,,,,,,,
49290,PRID,,,,,,,,,,,
49291,PRID,,,,,,,,,,,
49292,PRID,,,,,,,,,,,
49293,PRID,,,,,,,,,,,
49294,PRID,,,,,,,,,,,
49295,PRID,,,,,,,,,,,
49296,PRID,,,,,,,,,,,
49297,PRID,,,,,,,,,,,
49298,PRID,,,,,,,,,,,
49299,PRID,,,,,,,,,,,
49300,PRID,,,,,,,,,,,
49301,PRID,,,,,,,,,,,
49302,PRID,,,,,,,,,,,
49303,PRID,,,,,,,,,,,
49304,PRID,,,,,,,,,,,
49305,PRID,,,,,,,,,,,
49306,PRID,,,,,,,,,,,
49307,PRID,,,,,,,,,,,
49308,PRID,,,,,,,,,,,
49309,PRID,,,,,,,,,,,
49310,PRID,,,,,,,,,,,
49311,PRID,,,,,,,,,,,
49312,PRID,,,,,,,,,,,
49313,PRID,,,,,,,,,,,
49314,PRID,,,,,,,,,,,
49315,PRID,,,,,,,,,,,
49316,PRID,,,,,,,,,,,
49317,PRID,,,,,,,,,,,
49318,PRID,,,,,,,,,,,
49319,PRID,,,,,,,,,,,
49320,PRID,,,,,,,,,,,
49321,PRID,,,,,,,,,,,
49322,PRID,,,,,,,,,,,
49323,PRID,,,,,,,,,,,
49324,PRID,,,,,,,,,,,
49325,PRID,,,,,,,,,,,
49326,PRID,,,,,,,,,,,
49327,PRID,,,,,,,,,,,
49328,PRID,,,,,,,,,,,
49329,PRID,,,,,,,,,,,
49330,PRID,,,,,,,,,,,
49331,PRID,,,,,,,,,,,
49332,PRID,,,,,,,,,,,
49333,PRID,,,,,,,,,,,
49334,PRID,,,,,,,,,,,
49335,PRID,,,,,,,,,,,
49336,PRID,,,,,,,,,,,
49337,PRID,,,,,,,,,,,
49338,PRID,,,,,,,,,,,
49339,PRID,,,,,,,,,,,
49340,PRID,,,,,,,,,,,
49341,PRID,,,,,,,,,,,
49342,PRID,,,,,,,,,,,
49343,PRID,,,,,,,,,,,
49344,PRID,,,,,,,,,,,
49345,PRID,,,,,,,,,,,
49346,PRID,,,,,,,,,,,
49347,PRID,,,,,,,,,,,
49348,PRID,,,,,,,,,,,
49349,PRID,,,,,,,,,,,
49350,PRID,,,,,,,,,,,
49351,PRID,,,,,,,,,,,
49352,PRID,,,,,,,,,,,
49353,PRID,,,,,,,,,,,
49354,PRID,,,,,,,,,,,
49355,PRID,,,,,,,,,,,
49356,PRID,,,,,,,,,,,
49357,PRID,,,,,,,,,,,
49358,PRID,,,,,,,,,,,
49359,PRID,,,,,,,,,,,
49360,PRID,,,,,,,,,,,
49361,PRID,,,,,,,,,,,
49362,PRID,,,,,,,,,,,
49363,PRID,,,,,,,,,,,
49364,PRID,,,,,,,,,,,
49365,PRID,,,,,,,,,,,
49366,PRID,,,,,,,,,,,
49367,PRID,,,,,,,,,,,
49368,PRID,,,,,,,,,,,
49369,PRID,,,,,,,,,,,
49370,PRID,,,,,,,,,,,
49371,PRID,,,,,,,,,,,
49372,PRID,,,,,,,,,,,
49373,PRID,,,,,,,,,,,
49374,PRID,,,,,,,,,,,
49375,PRID,,,,,,,,,,,
49376,PRID,,,,,,,,,,,
49377,PRID,,,,,,,,,,,
49378,PRID,,,,,,,,,,,
49379,PRID,,,,,,,,,,,
49380,PRID,,,,,,,,,,,
49381,PRID,,,,,,,,,,,
49382,PRID,,,,,,,,,,,
49383,PRID,,,,,,,,,,,
49384,PRID,,,,,,,,,,,
49385,PRID,,,,,,,,,,,
49386,PRID,,,,,,,,,,,
49387,PRID,,,,,,,,,,,
49388,PRID,,,,,,,,,,,
49389,PRID,,,,,,,,,,,
49390,PRID,,,,,,,,,,,
49391,PRID,,,,,,,,,,,
49392,PRID,,,,,,,,,,,
49393,PRID,,,,,,,,,,,
49394,PRID,,,,,,,,,,,
49395,PRID,,,,,,,,,,,
49396,PRID,,,,,,,,,,,
49397,PRID,,,,,,,,,,,
49398,PRID,,,,,,,,,,,
49399,PRID,,,,,,,,,,,
49400,PRID,,,,,,,,,,,
49401,PRID,,,,,,,,,,,
49402,PRID,,,,,,,,,,,
49403,PRID,,,,,,,,,,,
49404,PRID,,,,,,,,,,,
49405,PRID,,,,,,,,,,,
49406,PRID,,,,,,,,,,,
49407,PRID,,,,,,,,,,,
49408,PRID,,,,,,,,,,,
49409,PRID,,,,,,,,,,,
49410,PRID,,,,,,,,,,,
49411,PRID,,,,,,,,,,,
49412,PRID,,,,,,,,,,,
49413,PRID,,,,,,,,,,,
49414,PRID,,,,,,,,,,,
49415,PRID,,,,,,,,,,,
49416,PRID,,,,,,,,,,,
49417,PRID,,,,,,,,,,,
49418,PRID,,,,,,,,,,,
49419,PRID,,,,,,,,,,,
49420,PRID,,,,,,,,,,,
49421,PRID,,,,,,,,,,,
49422,PRID,,,,,,,,,,,
49423,PRID,,,,,,,,,,,
49424,PRID,,,,,,,,,,,
49425,PRID,,,,,,,,,,,
49426,PRID,,,,,,,,,,,
49427,PRID,,,,,,,,,,,
49428,PRID,,,,,,,,,,,
49429,PRID,,,,,,,,,,,
49430,PRID,,,,,,,,,,,
49431,PRID,,,,,,,,,,,
49432,PRID,,,,,,,,,,,
49433,PRID,,,,,,,,,,,
49434,PRID,,,,,,,,,,,
49435,PRID,,,,,,,,,,,
49436,PRID,,,,,,,,,,,
49437,PRID,,,,,,,,,,,
49438,PRID,,,,,,,,,,,
49439,PRID,,,,,,,,,,,
49440,PRID,,,,,,,,,,,
49441,PRID,,,,,,,,,,,
49442,PRID,,,,,,,,,,,
49443,PRID,,,,,,,,,,,
49444,PRID,,,,,,,,,,,
49445,PRID,,,,,,,,,,,
49446,PRID,,,,,,,,,,,
49447,PRID,,,,,,,,,,,
49448,PRID,,,,,,,,,,,
49449,PRID,,,,,,,,,,,
49450,PRID,,,,,,,,,,,
49451,PRID,,,,,,,,,,,
49452,PRID,,,,,,,,,,,
49453,PRID,,,,,,,,,,,
49454,PRID,,,,,,,,,,,
49455,PRID,,,,,,,,,,,
49456,PRID,,,,,,,,,,,
49457,PRID,,,,,,,,,,,
49458,PRID,,,,,,,,,,,
49459,PRID,,,,,,,,,,,
49460,PRID,,,,,,,,,,,
49461,PRID,,,,,,,,,,,
49462,PRID,,,,,,,,,,,
49463,PRID,,,,,,,,,,,
49464,PRID,,,,,,,,,,,
49465,PRID,,,,,,,,,,,
49466,PRID,,,,,,,,,,,
49467,PRID,,,,,,,,,,,
49468,PRID,,,,,,,,,,,
49469,PRID,,,,,,,,,,,
49470,PRID,,,,,,,,,,,
49471,PRID,,,,,,,,,,,
49472,PRID,,,,,,,,,,,
49473,PRID,,,,,,,,,,,
49474,PRID,,,,,,,,,,,
49475,PRID,,,,,,,,,,,
49476,PRID,,,,,,,,,,,
49477,PRID,,,,,,,,,,,
49478,PRID,,,,,,,,,,,
49479,PRID,,,,,,,,,,,
49480,PRID,,,,,,,,,,,
49481,PRID,,,,,,,,,,,
49482,PRID,,,,,,,,,,,
49483,PRID,,,,,,,,,,,
49484,PRID,,,,,,,,,,,
49485,PRID,,,,,,,,,,,
49486,PRID,,,,,,,,,,,
49487,PRID,,,,,,,,,,,
49488,PRID,,,,,,,,,,,
49489,PRID,,,,,,,,,,,
49490,PRID,,,,,,,,,,,
49491,PRID,,,,,,,,,,,
49492,PRID,,,,,,,,,,,
49493,PRID,,,,,,,,,,,
49494,PRID,,,,,,,,,,,
49495,PRID,,,,,,,,,,,
49496,PRID,,,,,,,,,,,
49497,PRID,,,,,,,,,,,
49498,PRID,,,,,,,,,,,
49499,PRID,,,,,,,,,,,
49500,PRID,,,,,,,,,,,
49501,PRID,,,,,,,,,,,
49502,PRID,,,,,,,,,,,
49503,PRID,,,,,,,,,,,
49504,PRID,,,,,,,,,,,
49505,PRID,,,,,,,,,,,
49506,PRID,,,,,,,,,,,
49507,PRID,,,,,,,,,,,
49508,PRID,,,,,,,,,,,
49509,PRID,,,,,,,,,,,
49510,PRID,,,,,,,,,,,
49511,PRID,,,,,,,,,,,
49512,PRID,,,,,,,,,,,
49513,PRID,,,,,,,,,,,
49514,PRID,,,,,,,,,,,
49515,PRID,,,,,,,,,,,
49516,PRID,,,,,,,,,,,
49517,PRID,,,,,,,,,,,
49518,PRID,,,,,,,,,,,
49519,PRID,,,,,,,,,,,
49520,PRID,,,,,,,,,,,
49521,PRID,,,,,,,,,,,
49522,PRID,,,,,,,,,,,
49523,PRID,,,,,,,,,,,
49524,PRID,,,,,,,,,,,
49525,PRID,,,,,,,,,,,
49526,PRID,,,,,,,,,,,
49527,PRID,,,,,,,,,,,
49528,PRID,,,,,,,,,,,
49529,PRID,,,,,,,,,,,
49530,PRID,,,,,,,,,,,
49531,PRID,,,,,,,,,,,
49532,PRID,,,,,,,,,,,
49533,PRID,,,,,,,,,,,
49534,PRID,,,,,,,,,,,
49535,PRID,,,,,,,,,,,
49536,PRID,,,,,,,,,,,
49537,PRID,,,,,,,,,,,
49538,PRID,,,,,,,,,,,
49539,PRID,,,,,,,,,,,
49540,PRID,,,,,,,,,,,
49541,PRID,,,,,,,,,,,
49542,PRID,,,,,,,,,,,
49543,PRID,,,,,,,,,,,
49544,PRID,,,,,,,,,,,
49545,PRID,,,,,,,,,,,
49546,PRID,,,,,,,,,,,
49547,PRID,,,,,,,,,,,
49548,PRID,,,,,,,,,,,
49549,PRID,,,,,,,,,,,
49550,PRID,,,,,,,,,,,
49551,PRID,,,,,,,,,,,
49552,PRID,,,,,,,,,,,
49553,PRID,,,,,,,,,,,
49554,PRID,,,,,,,,,,,
49555,PRID,,,,,,,,,,,
49556,PRID,,,,,,,,,,,
49557,PRID,,,,,,,,,,,
49558,PRID,,,,,,,,,,,
49559,PRID,,,,,,,,,,,
49560,PRID,,,,,,,,,,,
49561,PRID,,,,,,,,,,,
49562,PRID,,,,,,,,,,,
49563,PRID,,,,,,,,,,,
49564,PRID,,,,,,,,,,,
49565,PRID,,,,,,,,,,,
49566,PRID,,,,,,,,,,,
49567,PRID,,,,,,,,,,,
49568,PRID,,,,,,,,,,,
49569,PRID,,,,,,,,,,,
49570,PRID,,,,,,,,,,,
49571,PRID,,,,,,,,,,,
49572,PRID,,,,,,,,,,,
49573,PRID,,,,,,,,,,,
49574,PRID,,,,,,,,,,,
49575,PRID,,,,,,,,,,,
49576,PRID,,,,,,,,,,,
49577,PRID,,,,,,,,,,,
49578,PRID,,,,,,,,,,,
49579,PRID,,,,,,,,,,,
49580,PRID,,,,,,,,,,,
49581,PRID,,,,,,,,,,,
49582,PRID,,,,,,,,,,,
49583,PRID,,,,,,,,,,,
49584,PRID,,,,,,,,,,,
49585,PRID,,,,,,,,,,,
49586,PRID,,,,,,,,,,,
49587,PRID,,,,,,,,,,,
49588,PRID,,,,,,,,,,,
49589,PRID,,,,,,,,,,,
49590,PRID,,,,,,,,,,,
49591,PRID,,,,,,,,,,,
49592,PRID,,,,,,,,,,,
49593,PRID,,,,,,,,,,,
49594,PRID,,,,,,,,,,,
49595,PRID,,,,,,,,,,,
49596,PRID,,,,,,,,,,,
49597,PRID,,,,,,,,,,,
49598,PRID,,,,,,,,,,,
49599,PRID,,,,,,,,,,,
49600,PRID,,,,,,,,,,,
49601,PRID,,,,,,,,,,,
49602,PRID,,,,,,,,,,,
49603,PRID,,,,,,,,,,,
49604,PRID,,,,,,,,,,,
49605,PRID,,,,,,,,,,,
49606,PRID,,,,,,,,,,,
49607,PRID,,,,,,,,,,,
49608,PRID,,,,,,,,,,,
49609,PRID,,,,,,,,,,,
49610,PRID,,,,,,,,,,,
49611,PRID,,,,,,,,,,,
49612,PRID,,,,,,,,,,,
49613,PRID,,,,,,,,,,,
49614,PRID,,,,,,,,,,,
49615,PRID,,,,,,,,,,,
49616,PRID,,,,,,,,,,,
49617,PRID,,,,,,,,,,,
49618,PRID,,,,,,,,,,,
49619,PRID,,,,,,,,,,,
49620,PRID,,,,,,,,,,,
49621,PRID,,,,,,,,,,,
49622,PRID,,,,,,,,,,,
49623,PRID,,,,,,,,,,,
49624,PRID,,,,,,,,,,,
49625,PRID,,,,,,,,,,,
49626,PRID,,,,,,,,,,,
49627,PRID,,,,,,,,,,,
49628,PRID,,,,,,,,,,,
49629,PRID,,,,,,,,,,,
49630,PRID,,,,,,,,,,,
49631,PRID,,,,,,,,,,,
49632,PRID,,,,,,,,,,,
49633,PRID,,,,,,,,,,,
49634,PRID,,,,,,,,,,,
49635,PRID,,,,,,,,,,,
49636,PRID,,,,,,,,,,,
49637,PRID,,,,,,,,,,,
49638,PRID,,,,,,,,,,,
49639,PRID,,,,,,,,,,,
49640,PRID,,,,,,,,,,,
49641,PRID,,,,,,,,,,,
49642,PRID,,,,,,,,,,,
49643,PRID,,,,,,,,,,,
49644,PRID,,,,,,,,,,,
49645,PRID,,,,,,,,,,,
49646,PRID,,,,,,,,,,,
49647,PRID,,,,,,,,,,,
49648,PRID,,,,,,,,,,,
49649,PRID,,,,,,,,,,,
49650,PRID,,,,,,,,,,,
49651,PRID,,,,,,,,,,,
49652,PRID,,,,,,,,,,,
49653,PRID,,,,,,,,,,,
49654,PRID,,,,,,,,,,,
49655,PRID,,,,,,,,,,,
49656,PRID,,,,,,,,,,,
49657,PRID,,,,,,,,,,,
49658,PRID,,,,,,,,,,,
49659,PRID,,,,,,,,,,,
49660,PRID,,,,,,,,,,,
49661,PRID,,,,,,,,,,,
49662,PRID,,,,,,,,,,,
49663,PRID,,,,,,,,,,,
49664,PRID,,,,,,,,,,,
49665,PRID,,,,,,,,,,,
49666,PRID,,,,,,,,,,,
49667,PRID,,,,,,,,,,,
49668,PRID,,,,,,,,,,,
49669,PRID,,,,,,,,,,,
49670,PRID,,,,,,,,,,,
49671,PRID,,,,,,,,,,,
49672,PRID,,,,,,,,,,,
49673,PRID,,,,,,,,,,,
49674,PRID,,,,,,,,,,,
49675,PRID,,,,,,,,,,,
49676,PRID,,,,,,,,,,,
49677,PRID,,,,,,,,,,,
49678,PRID,,,,,,,,,,,
49679,PRID,,,,,,,,,,,
49680,PRID,,,,,,,,,,,
49681,PRID,,,,,,,,,,,
49682,PRID,,,,,,,,,,,
49683,PRID,,,,,,,,,,,
49684,PRID,,,,,,,,,,,
49685,PRID,,,,,,,,,,,
49686,PRID,,,,,,,,,,,
49687,PRID,,,,,,,,,,,
49688,PRID,,,,,,,,,,,
49689,PRID,,,,,,,,,,,
49690,PRID,,,,,,,,,,,
49691,PRID,,,,,,,,,,,
49692,PRID,,,,,,,,,,,
49693,PRID,,,,,,,,,,,
49694,PRID,,,,,,,,,,,
49695,PRID,,,,,,,,,,,
49696,PRID,,,,,,,,,,,
49697,PRID,,,,,,,,,,,
49698,PRID,,,,,,,,,,,
49699,PRID,,,,,,,,,,,
49700,PRID,,,,,,,,,,,
49701,PRID,,,,,,,,,,,
49702,PRID,,,,,,,,,,,
49703,PRID,,,,,,,,,,,
49704,PRID,,,,,,,,,,,
49705,PRID,,,,,,,,,,,
49706,PRID,,,,,,,,,,,
49707,PRID,,,,,,,,,,,
49708,PRID,,,,,,,,,,,
49709,PRID,,,,,,,,,,,
49710,PRID,,,,,,,,,,,
49711,PRID,,,,,,,,,,,
49712,PRID,,,,,,,,,,,
49713,PRID,,,,,,,,,,,
49714,PRID,,,,,,,,,,,
49715,PRID,,,,,,,,,,,
49716,PRID,,,,,,,,,,,
49717,PRID,,,,,,,,,,,
49718,PRID,,,,,,,,,,,
49719,PRID,,,,,,,,,,,
49720,PRID,,,,,,,,,,,
49721,PRID,,,,,,,,,,,
49722,PRID,,,,,,,,,,,
49723,PRID,,,,,,,,,,,
49724,PRID,,,,,,,,,,,
49725,PRID,,,,,,,,,,,
49726,PRID,,,,,,,,,,,
49727,PRID,,,,,,,,,,,
49728,PRID,,,,,,,,,,,
49729,PRID,,,,,,,,,,,
49730,PRID,,,,,,,,,,,
49731,PRID,,,,,,,,,,,
49732,PRID,,,,,,,,,,,
49733,PRID,,,,,,,,,,,
49734,PRID,,,,,,,,,,,
49735,PRID,,,,,,,,,,,
49736,PRID,,,,,,,,,,,
49737,PRID,,,,,,,,,,,
49738,PRID,,,,,,,,,,,
49739,PRID,,,,,,,,,,,
49740,PRID,,,,,,,,,,,
49741,PRID,,,,,,,,,,,
49742,PRID,,,,,,,,,,,
49743,PRID,,,,,,,,,,,
49744,PRID,,,,,,,,,,,
49745,PRID,,,,,,,,,,,
49746,PRID,,,,,,,,,,,
49747,PRID,,,,,,,,,,,
49748,PRID,,,,,,,,,,,
49749,PRID,,,,,,,,,,,
49750,PRID,,,,,,,,,,,
49751,PRID,,,,,,,,,,,
49752,PRID,,,,,,,,,,,
49753,PRID,,,,,,,,,,,
49754,PRID,,,,,,,,,,,
49755,PRID,,,,,,,,,,,
49756,PRID,,,,,,,,,,,
49757,PRID,,,,,,,,,,,
49758,PRID,,,,,,,,,,,
49759,PRID,,,,,,,,,,,
49760,PRID,,,,,,,,,,,
49761,PRID,,,,,,,,,,,
49762,PRID,,,,,,,,,,,
49763,PRID,,,,,,,,,,,
49764,PRID,,,,,,,,,,,
49765,PRID,,,,,,,,,,,
49766,PRID,,,,,,,,,,,
49767,PRID,,,,,,,,,,,
49768,PRID,,,,,,,,,,,
49769,PRID,,,,,,,,,,,
49770,PRID,,,,,,,,,,,
49771,PRID,,,,,,,,,,,
49772,PRID,,,,,,,,,,,
49773,PRID,,,,,,,,,,,
49774,PRID,,,,,,,,,,,
49775,PRID,,,,,,,,,,,
49776,PRID,,,,,,,,,,,
49777,PRID,,,,,,,,,,,
49778,PRID,,,,,,,,,,,
49779,PRID,,,,,,,,,,,
49780,PRID,,,,,,,,,,,
49781,PRID,,,,,,,,,,,
49782,PRID,,,,,,,,,,,
49783,PRID,,,,,,,,,,,
49784,PRID,,,,,,,,,,,
49785,PRID,,,,,,,,,,,
49786,PRID,,,,,,,,,,,
49787,PRID,,,,,,,,,,,
49788,PRID,,,,,,,,,,,
49789,PRID,,,,,,,,,,,
49790,PRID,,,,,,,,,,,
49791,PRID,,,,,,,,,,,
49792,PRID,,,,,,,,,,,
49793,PRID,,,,,,,,,,,
49794,PRID,,,,,,,,,,,
49795,PRID,,,,,,,,,,,
49796,PRID,,,,,,,,,,,
49797,PRID,,,,,,,,,,,
49798,PRID,,,,,,,,,,,
49799,PRID,,,,,,,,,,,
49800,PRID,,,,,,,,,,,
49801,PRID,,,,,,,,,,,
49802,PRID,,,,,,,,,,,
49803,PRID,,,,,,,,,,,
49804,PRID,,,,,,,,,,,
49805,PRID,,,,,,,,,,,
49806,PRID,,,,,,,,,,,
49807,PRID,,,,,,,,,,,
49808,PRID,,,,,,,,,,,
49809,PRID,,,,,,,,,,,
49810,PRID,,,,,,,,,,,
49811,PRID,,,,,,,,,,,
49812,PRID,,,,,,,,,,,
49813,PRID,,,,,,,,,,,
49814,PRID,,,,,,,,,,,
49815,PRID,,,,,,,,,,,
49816,PRID,,,,,,,,,,,
49817,PRID,,,,,,,,,,,
49818,PRID,,,,,,,,,,,
49819,PRID,,,,,,,,,,,
49820,PRID,,,,,,,,,,,
49821,PRID,,,,,,,,,,,
49822,PRID,,,,,,,,,,,
49823,PRID,,,,,,,,,,,
49824,PRID,,,,,,,,,,,
49825,PRID,,,,,,,,,,,
49826,PRID,,,,,,,,,,,
49827,PRID,,,,,,,,,,,
49828,PRID,,,,,,,,,,,
49829,PRID,,,,,,,,,,,
49830,PRID,,,,,,,,,,,
49831,PRID,,,,,,,,,,,
49832,PRID,,,,,,,,,,,
49833,PRID,,,,,,,,,,,
49834,PRID,,,,,,,,,,,
49835,PRID,,,,,,,,,,,
49836,PRID,,,,,,,,,,,
49837,PRID,,,,,,,,,,,
49838,PRID,,,,,,,,,,,
49839,PRID,,,,,,,,,,,
49840,PRID,,,,,,,,,,,
49841,PRID,,,,,,,,,,,
49842,PRID,,,,,,,,,,,
49843,PRID,,,,,,,,,,,
49844,PRID,,,,,,,,,,,
49845,PRID,,,,,,,,,,,
49846,PRID,,,,,,,,,,,
49847,PRID,,,,,,,,,,,
49848,PRID,,,,,,,,,,,
49849,PRID,,,,,,,,,,,
49850,PRID,,,,,,,,,,,
49851,PRID,,,,,,,,,,,
