column_index,flattened_name,first_level,second_level,observed_block_code,mapped_variable_code,is_global_key,is_year_like_subcolumn,period_year,period_label,codebook_match
596,rpcyd__unnamed_596_level_1,RPCYD,Unnamed: 596_level_1,RPCYD,RPCYD,False,False,,,True
597,rpcyd__unnamed_597_level_1,RPCYD,Unnamed: 597_level_1,RPCYD,RPCYD,False,False,,,True
598,rpcyd__unnamed_598_level_1,RPCYD,Unnamed: 598_level_1,RPCYD,RPCYD,False,False,,,True
599,rpcyd__unnamed_599_level_1,RPCYD,Unnamed: 599_level_1,RPCYD,RPCYD,False,False,,,True
600,rpcyd__2020m01_2,RPCYD,2020M01.2,RPCYD,RPCYD,False,False,,,True
601,rpcyd__2020m02_2,RPCYD,2020M02.2,RPCYD,RPCYD,False,False,,,True
602,rpcyd__2020m03_2,RPCYD,2020M03.2,RPCYD,RPCYD,False,False,,,True
603,rpcyd__2020m04_2,RPCYD,2020M04.2,RPCYD,RPCYD,False,False,,,True
604,rpcyd__2020m05_2,RPCYD,2020M05.2,RPCYD,RPCYD,False,False,,,True
605,rpcyd__2020m06_2,RPCYD,2020M06.2,RPCYD,RPCYD,False,False,,,True
606,rpcyd__2020m07_2,RPCYD,2020M07.2,RPCYD,RPCYD,False,False,,,True
607,rpcyd__2020m08_2,RPCYD,2020M08.2,RPCYD,RPCYD,False,False,,,True
608,rpcyd__2020m09_2,RPCYD,2020M09.2,RPCYD,RPCYD,False,False,,,True
609,rpcyd__2020m10_2,RPCYD,2020M10.2,RPCYD,RPCYD,False,False,,,True
610,rpcyd__2020m11_2,RPCYD,2020M11.2,RPCYD,RPCYD,False,False,,,True
611,rpcyd__2020m12_2,RPCYD,2020M12.2,RPCYD,RPCYD,False,False,,,True
612,rpcyd__2021m01_2,RPCYD,2021M01.2,RPCYD,RPCYD,False,False,,,True
613,rpcyd__2021m02_2,RPCYD,2021M02.2,RPCYD,RPCYD,False,False,,,True
614,rpcyd__2021m03_2,RPCYD,2021M03.2,RPCYD,RPCYD,False,False,,,True
615,rpcyd__2021m04_2,RPCYD,2021M04.2,RPCYD,RPCYD,False,False,,,True
616,rpcyd__2021m05_2,RPCYD,2021M05.2,RPCYD,RPCYD,False,False,,,True
617,rpcyd__2021m06_2,RPCYD,2021M06.2,RPCYD,RPCYD,False,False,,,True
618,rpcyd__2021m07_2,RPCYD,2021M07.2,RPCYD,RPCYD,False,False,,,True
619,rpcyd__2021m08_2,RPCYD,2021M08.2,RPCYD,RPCYD,False,False,,,True
620,rpcyd__2021m09_2,RPCYD,2021M09.2,RPCYD,RPCYD,False,False,,,True
621,rpcyd__2021m10_2,RPCYD,2021M10.2,RPCYD,RPCYD,False,False,,,True
622,rpcyd__2021m11_2,RPCYD,2021M11.2,RPCYD,RPCYD,False,False,,,True
623,rpcyd__2021m12_2,RPCYD,2021M12.2,RPCYD,RPCYD,False,False,,,True
624,rpcyd__2022m01_2,RPCYD,2022M01.2,RPCYD,RPCYD,False,False,,,True
625,rpcyd__2022m02_2,RPCYD,2022M02.2,RPCYD,RPCYD,False,False,,,True
626,rpcyd__2022m03_2,RPCYD,2022M03.2,RPCYD,RPCYD,False,False,,,True
627,rpcyd__2022m04_2,RPCYD,2022M04.2,RPCYD,RPCYD,False,False,,,True
628,rpcyd__2022m05_2,RPCYD,2022M05.2,RPCYD,RPCYD,False,False,,,True
629,rpcyd__2022m06_2,RPCYD,2022M06.2,RPCYD,RPCYD,False,False,,,True
630,rpcyd__2022m07_2,RPCYD,2022M07.2,RPCYD,RPCYD,False,False,,,True
631,rpcyd__2022m08_2,RPCYD,2022M08.2,RPCYD,RPCYD,False,False,,,True
632,rpcyd__2022m09_2,RPCYD,2022M09.2,RPCYD,RPCYD,False,False,,,True
633,rpcyd__2022m10_2,RPCYD,2022M10.2,RPCYD,RPCYD,False,False,,,True
634,rpcyd__2022m11_2,RPCYD,2022M11.2,RPCYD,RPCYD,False,False,,,True
635,rpcyd__2022m12_2,RPCYD,2022M12.2,RPCYD,RPCYD,False,False,,,True
636,rpcyd__2023m01_2,RPCYD,2023M01.2,RPCYD,RPCYD,False,False,,,True
637,rpcyd__2023m02_2,RPCYD,2023M02.2,RPCYD,RPCYD,False,False,,,True
638,rpcyd__2023m03_2,RPCYD,2023M03.2,RPCYD,RPCYD,False,False,,,True
639,rpcyd__2023m04_2,RPCYD,2023M04.2,RPCYD,RPCYD,False,False,,,True
640,rpcyd__2023m05_2,RPCYD,2023M05.2,RPCYD,RPCYD,False,False,,,True
641,rpcyd__2023m06_2,RPCYD,2023M06.2,RPCYD,RPCYD,False,False,,,True
642,rpcyd__2023m07_2,RPCYD,2023M07.2,RPCYD,RPCYD,False,False,,,True
643,rpcyd__2023m08_2,RPCYD,2023M08.2,RPCYD,RPCYD,False,False,,,True
644,rpcyd__2023m09_2,RPCYD,2023M09.2,RPCYD,RPCYD,False,False,,,True
645,rpcyd__2023m10_2,RPCYD,2023M10.2,RPCYD,RPCYD,False,False,,,True
646,rpcyd__2023m11_2,RPCYD,2023M11.2,RPCYD,RPCYD,False,False,,,True
647,rpcyd__2023m12_2,RPCYD,2023M12.2,RPCYD,RPCYD,False,False,,,True
648,rpcyd__2024m01_2,RPCYD,2024M01.2,RPCYD,RPCYD,False,False,,,True
649,rpcyd__2024m02_2,RPCYD,2024M02.2,RPCYD,RPCYD,False,False,,,True
650,rpcyd__2024m03_2,RPCYD,2024M03.2,RPCYD,RPCYD,False,False,,,True
651,rpcyd__2024m04_2,RPCYD,2024M04.2,RPCYD,RPCYD,False,False,,,True
652,rpcyd__2024m05_2,RPCYD,2024M05.2,RPCYD,RPCYD,False,False,,,True
